Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5HQEmiV2lKnSO6qa2fsR7x,"I'm Not In Love","The Original Soundtrack","10cc",1975,366640,79,false,,2025-06-02T11:11:07Z,"yacht rock,art rock,glam rock","EMI",0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,4
spotify:track:3heUPyWnnMuSl7tu2ZHBpT,"It's a Corporate World","It's a Corporate World","JR JR",2011-06-03,173786,11,false,,2025-05-27T23:39:22Z,"","Warner Records",0.485,0.819,2,-5.112,1,0.0646,0.186,0.0385,0.0407,0.601,87.279,4
spotify:track:0tnvYx9kZElB3wWkpSmDTp,"A.A.","A.A.","Teenager,Ladyhawke",2025-05-21,211612,34,false,,2025-05-27T11:38:45Z,"","etcetc",0.642,0.917,5,-4.327,0,0.0429,0.0055,0.00264,0.177,0.667,118.035,4
spotify:track:0C6I0PEuFMRO3uUwtYcxGP,"I Love You Like the Way That I Used to Do","A Certain Smile a Certain Sadness","Rocketship",1995-01-01,261466,45,false,,2025-05-25T15:39:19Z,"jangle pop,shoegaze","Nonstop Co-op",0.152,0.812,0,-6.088,1,0.0641,0.368,0.899,0.337,0.0381,159.896,4
spotify:track:2KhLKHJNn06gBNhBzUDm4U,"Just Like The Last Time","friends vol. 2","bob junior,Evan Klar",2025-05-23,173035,22,false,,2025-05-24T21:06:27Z,"","777 Music",0.81,0.697,4,-4.928,0,0.0655,0.0166,0.00131,0.0706,0.971,125.964,4
spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,"It's The End Of The World As We Know It (And I Feel Fine)","Document (R.E.M. No. 5)","R.E.M.",1987-09-01,246933,70,false,,2025-05-23T19:49:03Z,"jangle pop,alternative rock,rock","IRS",0.381,0.894,7,-8.638,1,0.037,0.0258,0,0.0251,0.797,205.528,4
spotify:track:4dC3lOFZhxuTmdoI1hNSuj,"Good Kisses","Earcandy","Miso Extra,Metronomy",2025-05-16,200160,36,false,,2025-05-22T14:15:35Z,"new rave,alternative dance","Transgressive",0.708,0.788,4,-6.019,0,0.0372,0.028,0,0.178,0.548,130.033,4
spotify:track:4YOrvi3CpPvX48symLER3H,"Unforgivable","Beneath The Lilypad","Alexandra Savior",2025-05-16,223164,49,false,,2025-05-20T14:18:05Z,"","Alexandra Savior/RCA Records",0.507,0.645,7,-6.547,1,0.0399,0.782,0.114,0.163,0.525,112.002,4
spotify:track:7iOmNAV74wgniReAH65opV,"Fatal Flaw","There's A Whole World Out There","Arm's Length",2025-05-16,250172,56,true,,2025-05-20T01:55:41Z,"midwest emo,pop punk,emo","Pure Noise Records",0.407,0.964,1,-2.194,0,0.123,0.00558,0.00748,0.373,0.332,169.872,4
spotify:track:19osqbHC9o5mvHsxd1gUq9,"Cicadas","Cruel Joke","Ken Pomeroy",2025-05-16,246166,36,false,,2025-05-19T23:42:12Z,"","Rounder",0.26,0.302,2,-11.593,1,0.0306,0.793,0.000734,0.12,0.226,82.578,4
spotify:track:0JLTlcdFgUxO0l0iKvl1zB,"Learning","Learning","Jack Symes",2025-05-16,145170,34,true,,2025-05-16T18:46:43Z,"","Ay Caramba Records Etc.",0.869,0.357,7,-10.534,1,0.0528,0.406,0.00000269,0.0854,0.746,113.448,4
spotify:track:4M5BOn53S0p9wTRHzNARWA,"Run No More","MIXED EMOTIONS","KALEO",2025-05-09,348105,64,false,,2025-05-13T22:38:28Z,"","Atlantic Records",0.469,0.496,9,-9.707,0,0.0343,0.38,0.00154,0.109,0.187,108.162,4
spotify:track:03GqWbDts733KUnWy5fu7A,"Lost in My Mind","The Head And The Heart","The Head And The Heart",2011-01-11,259120,67,false,,2025-05-13T16:38:20Z,"indie folk,folk pop,folk","The Head and The Heart",0.368,0.516,2,-9.125,1,0.0292,0.423,0.000175,0.286,0.366,95.323,4
spotify:track:4h5x3XHLVYFJaItKuO2rhy,"Ghost in the Machine (feat. Phoebe Bridgers)","SOS","SZA,Phoebe Bridgers",2022-12-09,218586,73,true,,2025-05-12T12:02:33Z,"r&b","Top Dawg Entertainment/RCA Records",0.624,0.433,6,-9.572,1,0.0467,0.837,0.0294,0.113,0.589,124.979,4
spotify:track:78HpdJlNoppURkMmE0dogS,"Sweet Symphony (with Chris Stapleton)","Sweet Symphony","Joy Oladokun,Chris Stapleton",2022-09-23,228076,53,false,,2025-05-12T12:02:20Z,"country,outlaw country","Verve Forecast/Republic Records",0.396,0.278,8,-9.526,1,0.05,0.796,0.00000692,0.115,0.155,169.93,3
spotify:track:5ECxiK4Vigo1yRRmAoZc1f,"Silk Chiffon","MUNA","MUNA,Phoebe Bridgers",2022-06-24,206586,64,false,,2025-05-11T18:46:56Z,"","Dead Oceans",0.622,0.739,8,-6.219,1,0.0441,0.0156,0,0.111,0.435,97.017,4
spotify:track:6HZ2CMj8Pc3dGq8D11WpsQ,"Hold On","Gemini","Noah Reid",2020-05-29,305972,43,false,,2025-05-10T02:18:45Z,"","baselineMUSIC",0.288,0.271,3,-8.674,1,0.0312,0.714,0.000219,0.0941,0.214,178.55,3
spotify:track:3pV4PAFDK6BdZY9YjXQqMt,"What's Fair","If You Asked For A Picture","Blondshell",2025-05-02,235266,50,true,,2025-05-06T18:41:41Z,"","Partisan Records",0.586,0.682,10,-4.883,1,0.0312,0.00741,0.00992,0.191,0.622,99.918,4
spotify:track:61Bs2c4Klo0DZQO42gZXMO,"Time is Not Yours","Time is Not Yours","Say Sue Me",2025-04-30,231960,41,false,,2025-05-06T10:24:03Z,"dream pop,jangle pop","Damnably",0.439,0.88,3,-5.498,1,0.0328,0.000316,0.00326,0.0672,0.905,160.988,4
spotify:track:1qK69y0WuNCaSKNmtZYFlj,"Ex-Florist","Ex-Florist / Oh! Luna","tommy oeffling",2025-05-02,234568,34,false,,2025-05-06T09:55:37Z,"slowcore","gramps records",0.534,0.637,10,-9.915,1,0.0342,0.651,0.876,0.265,0.632,129.946,4
spotify:track:1eXnk8cRzaApBkltU7UNlA,"Want Pt. 2","Want","Esther Rose",2025-05-02,338373,30,false,,2025-05-02T20:06:56Z,"americana,alt country","New West Records, LLC",0.364,0.556,5,-6.999,1,0.049,0.227,0.00000105,0.118,0.508,154.593,4
spotify:track:2QmOrcsSxTDexwVctg60D8,"Had To Be There","We Do Not Fear Ruins","Mobley",2025-04-23,265290,24,false,,2025-05-01T21:48:30Z,"","Last Gang",0.489,0.937,9,-3.623,1,0.0388,0.0269,0,0.0689,0.369,87.989,4
spotify:track:1uHlqPeuw6epPcBco0wAld,"Tuesday","I Don't Know How But They Found Me!","Jensen McRae",2025-04-25,166893,52,false,,2025-05-01T20:08:17Z,"","Dead Oceans",0.438,0.149,4,-10.864,1,0.0365,0.907,0,0.0962,0.374,67.964,4
spotify:track:5YKKq8uJyhT5yQNu6H3Wtz,"Worn Through","Tin Armor","Tin Armor",2013-09-17,185088,1,false,,2025-05-01T13:19:25Z,"folk punk","Gokee Music",0.436,0.965,9,-4.831,1,0.0445,0.000806,0.000419,0.0917,0.924,155.034,4
spotify:track:4TNs34s6oqGlWr9EByFXR3,"1904","There's No Leaving Now","The Tallest Man On Earth",2012-06-12,239733,41,false,,2025-04-25T18:29:54Z,"indie folk,folk","Dead Oceans",0.51,0.581,0,-4.141,1,0.0266,0.723,0,0.0996,0.594,104.624,4
spotify:track:0NLBwQBYJhEM9t3KAMPFVR,"Sold (The Grundy County Auction Incident)","John Michael Montgomery","John Michael Montgomery",1995-03-17,152186,74,false,,2025-04-19T15:33:06Z,"country,classic country","Rhino/Warner Records",0.771,0.848,2,-7.365,1,0.035,0.108,0,0.35,0.803,115.642,4
spotify:track:3KLkRy9l3us98SIp6mmxkk,"No Cigar","Pennybridge Pioneers","Millencolin",2000-02-22,163226,64,false,,2025-04-19T13:57:16Z,"skate punk,punk,ska punk,melodic hardcore,pop punk,hardcore punk,ska","Burning Heart Records/Epitaph",0.383,0.986,9,-2.796,1,0.0617,0.000287,0,0.179,0.578,157.871,4
spotify:track:1mz5enZOjhQ60rn5kqT6SG,"Talk To You","Alex","Daughter of Swords",2025-04-11,140494,32,false,,2025-04-16T14:44:43Z,"","Psychic Hotline",0.676,0.688,4,-3.194,0,0.0546,0.588,0.000141,0.118,0.889,169.988,4
spotify:track:1sYw2C7IzqTugu5IUZSvMC,"Nothing Completed","Teeth of Time","Joshua Burnside",2025-02-28,347000,34,false,,2025-04-12T20:08:14Z,"southern gothic,indie folk","Nettwerk Music Group",0.433,0.265,3,-12.721,1,0.0398,0.714,0.0321,0.131,0.247,114.322,3
spotify:track:4h7GLzBe8gLstIZdJ9VD7V,"Everyone I Love is Depressed","A City Drowned in God's Black Tears","Infinity Knives,Brian Ennals,randi withani",2025-04-04,210508,33,false,,2025-04-10T22:27:55Z,"experimental hip hop","Phantom Limb",0.79,0.87,6,-4.142,0,0.202,0.078,0,0.0559,0.572,117.923,4
spotify:track:3Rc2ajBMInxeNGVkMPC92Y,"Dancing On My Own","Body Talk Pt. 1","Robyn",2010-06-11,285973,61,false,,2025-04-10T14:55:27Z,"swedish pop","Interscope",0.678,0.871,6,-4.781,1,0.0342,0.0587,0.249,0.0928,0.28,117.029,4
spotify:track:476V2d6iA2tWXgQboKmTtA,"Father And Son","Tea For The Tillerman (Remastered 2020)","Yusuf / Cat Stevens",1970-11-23,221120,78,false,,2025-04-09T11:43:07Z,"folk rock,folk,singer-songwriter","UMC (Universal Music Catalogue)",0.495,0.326,7,-12.29,1,0.0365,0.541,0.0000885,0.0996,0.371,136.243,4
spotify:track:3EZ0S3mfoXnHrLExD5p5LR,"Skinny Dipping","Get Some","L.A. Exes",2021-08-20,114000,23,false,,2025-04-06T21:09:09Z,"","Black Rainbow",0.443,0.876,9,-4.917,1,0.0663,0.000894,0,0.372,0.868,149.846,4
spotify:track:04uR2cdkgiaLIzebPcs25m,"Two Weeks","Veckatimest","Grizzly Bear",2009-05-24,246213,71,false,,2025-04-06T20:51:44Z,"indie,indie rock,baroque pop","Warp Records",0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,4
spotify:track:16AbJoV02E4KhpoMvxKNy6,"All I Need - Mahogany Sessions","All I Need (Mahogany Sessions)","Jake Bugg",2020-11-26,228873,20,false,,2025-04-06T04:32:27Z,"","RCA Records Label",0.62,0.619,5,-4.627,0,0.044,0.772,0.00000502,0.102,0.536,82.004,4
spotify:track:5YNT4H3QhRDgRvpVoiDYwF,"Please Don't Move To Melbourne","Like Love","Ball Park Music",2025-04-04,291153,56,false,,2025-04-04T19:26:09Z,"","Prawn Records",0.412,0.888,4,-5.823,1,0.0433,0.00378,0.0347,0.296,0.646,155.719,4
spotify:track:4XLImmACHztCOIWzrpEq06,"Remember My Name","Remember My Name","Sam Fender",2025-02-14,182720,51,false,,2025-04-02T00:46:38Z,"","Polydor Records",0.229,0.372,3,-6.51,1,0.0323,0.828,0.00000186,0.112,0.321,83.935,3
spotify:track:1JDEDO4rqR7QBlN01gwxUR,"Junior","Patience Moonbeam","Great Grandpa",2025-03-28,240093,39,false,,2025-03-28T12:59:30Z,"indie punk","Run For Cover Records",0.547,0.467,7,-9.964,1,0.0294,0.431,0.00188,0.108,0.531,142.564,4
spotify:track:4qkVALwOxCIEZ7I5gkZ3m4,"Butterfly","Butterfly","UMI",2018-03-09,160500,56,false,,2025-03-27T13:15:30Z,"","Nakai Records",0.785,0.27,5,-14.457,1,0.0892,0.255,0.00132,0.0953,0.12,131.894,4
spotify:track:1Vrw7LZl56M8akId20D455,"Show Runner 99","Sunny Boy","Ritt Momney",2021-10-22,206316,34,true,,2025-03-27T12:56:20Z,"bedroom pop","Disruptor Records/Columbia",0.26,0.465,6,-10.143,1,0.0332,0.916,0.00345,0.33,0.315,127.465,5
spotify:track:6jJ8MYemaVVoXwMtt8W9Y3,"Wretched Trajectory","Feeling Not Found","Origami Angel",2024-09-27,166050,40,false,,2025-03-27T12:23:13Z,"midwest emo,math rock,indie punk,emo","Counter Intuitive Records",0.571,0.919,1,-2.745,1,0.0416,0.0000577,0.000418,0.325,0.702,130.019,4
spotify:track:0S8sdHhetOnbep0lpwbVV1,"Buoyant","Underneath","Floodlights",2025-03-21,249059,40,false,,2025-03-24T00:03:56Z,"","[PIAS] Australia",0.204,0.391,11,-9.711,0,0.0374,0.291,0.00501,0.11,0.0734,200.208,4
spotify:track:7Jrm4sannMTjBpwl0Usxzu,"Bees and Swans","Ancient Transition","Beta Radio",2018-09-14,250226,32,false,,2025-03-22T19:02:46Z,"indie folk","Nettwerk Music Group",0.341,0.482,9,-8.025,1,0.0313,0.777,0.00129,0.224,0.275,144.478,3
spotify:track:76T1lh0LT3vTPwVTzhebKk,"Bird is Bored of Flying","Dance Music","Mastersystem",2018-04-06,371382,26,false,,2025-03-22T18:54:55Z,"","2018 Physical Education Recordings",0.309,0.804,7,-8.275,1,0.0816,0.000521,0.011,0.101,0.0641,144.077,4
spotify:track:52Cc6qv2MckQgLjeR5Eai0,"Dissect the Bird (Live)","Opening for Steinbeck (Live)","John Craigie",2018-03-16,318408,41,false,,2025-03-22T17:00:12Z,"","Zabriskie Point Records",0.601,0.401,3,-8.715,1,0.169,0.73,0,0.712,0.361,127.055,4
spotify:track:32V8lootI0J8bP6MamBwhR,"Whip-poor-will","Josephine","Magnolia Electric Co.,Jason Molina",2009-07-21,252493,33,false,,2025-03-22T16:28:54Z,"alt country,americana,slowcore","Secretly Canadian",0.59,0.229,0,-11.726,1,0.0292,0.85,0.0000337,0.0767,0.18,112.782,4
spotify:track:13jydtnOLO5JPYmvit29hV,"Colour Me Tired","Colour Me Tired","Hannah Harlacher",2025-03-14,264109,45,false,,2025-03-22T14:15:52Z,"","Hannah Harlacher",0.461,0.781,11,-7.137,1,0.0367,0.014,0.016,0.326,0.496,148.983,4
spotify:track:6lDhuhjPPFEErBAFoEPsSN,"Howling","Eighty-Eight","Wild Rivers",2018-06-22,175933,44,false,,2025-03-22T13:43:20Z,"folk pop","Nettwerk Music Group",0.62,0.478,11,-6.911,0,0.0271,0.328,0,0.171,0.396,92.003,4
spotify:track:6ikiVmtlC8Dm1S3ks5buXU,"Away","Let Me Forget You","HASHA",2023-04-10,269062,3,false,,2025-03-22T13:37:26Z,"","4931298 Records DK2",0.434,0.855,6,-8.27,0,0.0846,0.0635,0.000185,0.0666,0.338,194.194,4
spotify:track:5cB0svia2FmTrJO8cWqVEJ,"Happy Life","Parabler","Hymns from Nineveh",2024-10-25,214493,30,false,,2025-03-22T13:32:45Z,"","Okavango Records",0.592,0.66,5,-8.412,1,0.0337,0.162,0.00455,0.102,0.566,125.033,4
spotify:track:3CEzuiwPVSr32NzzgjJQPI,"Gun Shy","Widowspeak","Widowspeak",2011-08-09,233470,36,false,,2025-03-22T13:17:51Z,"dream pop,chillwave","Captured Tracks",0.63,0.664,4,-8.493,1,0.0456,0.329,0.00648,0.14,0.409,120.094,4
spotify:track:02olsPYJypEE0IyuaGS4K4,"Picture Window","For Melancholy Brunettes (& sad women)","Japanese Breakfast",2025-03-21,178213,63,false,,2025-03-21T13:38:13Z,"","Dead Oceans",0.678,0.734,0,-6.916,1,0.0347,0.151,0.133,0.137,0.583,107.976,4
spotify:track:7yDcE8l5OFDRSrsHhqgP4c,"Orlando in Love","For Melancholy Brunettes (& sad women)","Japanese Breakfast",2025-03-21,145093,58,false,,2025-03-21T13:19:02Z,"","Dead Oceans",0.516,0.47,4,-8.437,1,0.026,0.689,0.148,0.157,0.283,90.014,4
spotify:track:6Au1l0egQFYxbnCZxakoOL,"Sinnerman - Sofi Tukker Remix","Sinnerman (Sofi Tukker Remix)","Nina Simone,Sofi Tukker",2021-10-08,232632,67,false,,2025-03-20T02:02:29Z,"vocal jazz,jazz blues,soul,soul jazz,jazz,blues","Verve",0.795,0.764,11,-7.463,0,0.04,0.411,0.0105,0.0912,0.156,124.027,4
spotify:track:6RRJJCxA0kEtvBnhUog2Y9,"Everything Forever","Everything Forever","Wingtip",2022-01-21,168866,25,false,,2025-03-16T03:52:40Z,"","Nettwerk Music Group",0.579,0.786,4,-4.944,1,0.187,0.396,0,0.0781,0.897,167.001,4
spotify:track:43ilH6eTzMBBekPccApVfo,"The Roving","Bonny Light Horseman","Bonny Light Horseman,Eric D. Johnson,Josh Kaufman,Anaïs Mitchell",2020-01-24,260832,46,false,,2025-03-16T03:12:28Z,"musicals","37d03d",0.539,0.453,5,-7.336,1,0.0256,0.579,0.0197,0.113,0.571,137.911,4
spotify:track:1b7wetkgd3AzltSWGVehAc,"Tiny Spark","Lapalco","Brendan Benson",2009-03-03,193746,36,false,,2025-03-16T02:54:50Z,"power pop,jangle pop","Startime",0.575,0.81,7,-6.114,1,0.0317,0.0475,0.00846,0.112,0.492,115.241,4
spotify:track:11hTGnist3szhkE1yWAcWk,"Since April","Since April","girlpuppy",2025-03-05,155853,27,false,,2025-03-16T00:44:42Z,"","Captured Tracks",0.627,0.486,4,-5.889,1,0.0281,0.131,0.0000245,0.15,0.312,107.975,4
spotify:track:5lJwPIciPBOHuJ1OHRIIdJ,"Factory","Martha Wainwright (Special Edition)","Martha Wainwright",2005-01-01,211773,39,false,,2025-03-11T02:46:38Z,"singer-songwriter","[PIAS] Cooperative",0.484,0.586,0,-7.051,1,0.0282,0.802,0.000482,0.093,0.322,88.008,3
spotify:track:1vF0clRDb0AdO3YYhyfRAL,"Black Roses","The Ghost of Escondido","Escondido",2013-02-25,207217,37,false,,2025-03-11T01:58:59Z,"indie folk,southern gothic","Kill Canyon",0.118,0.552,0,-7.538,1,0.0299,0.378,0.0998,0.235,0.309,186.034,3
spotify:track:6gl2DH9y8l3qcp6OHRbNCo,"She Doesn't Sleep","She Doesn't Sleep","Anthony Amorim",2019-10-25,209743,27,false,,2025-03-08T14:04:47Z,"","1994696 Records DK2",0.731,0.45,0,-8.551,1,0.0356,0.549,0,0.228,0.11,117.125,4
spotify:track:047Ip9c6dijAJfuwloV3NF,"I Don't Know","The Essentials: Ruth Brown","Ruth Brown",2003-02-25,173733,51,false,,2025-03-08T13:16:37Z,"boogie-woogie,jazz blues,rockabilly,swing music,blues","Rhino",0.727,0.296,8,-7.851,1,0.0381,0.642,0.00195,0.0815,0.592,101.006,4
spotify:track:706ysLFoYDlZbYuDVO4o90,"Wake Up","Wake Up","Jacob Slade",2025-03-06,195666,8,false,,2025-03-06T06:03:44Z,"","JS Records",0.511,0.645,7,-13.063,1,0.0432,0.772,0.799,0.186,0.771,180.023,4
spotify:track:0jJ8Kw7diBk1RSTu2kSPbr,"With A Girl Like Mine","With A Girl Like Mine","Sharp Pins",2025-02-26,124582,16,false,,2025-03-05T14:36:30Z,"jangle pop,power pop","Perennial / K Records",0.569,0.5,8,-8.203,1,0.0321,0.909,0.00436,0.417,0.603,117.884,4
spotify:track:6PZkiLEijT5URvJWbmsDAc,"An Opening","Beyond the Break","Kristin Daelyn",2025-02-28,188360,9,false,,2025-03-05T14:32:53Z,"indie folk","Orindal Records",0.406,0.247,9,-16.152,1,0.032,0.925,0.334,0.11,0.347,98.225,3
spotify:track:64h4VxiD7jCJpXJJwyK37L,"Don't Rush","Don't Rush","Salamay,Chi-chi",2025-02-24,242000,22,false,,2025-03-03T05:21:50Z,"","Salamay",0.777,0.58,9,-9.62,0,0.0646,0.332,0.177,0.0907,0.646,89.964,4
spotify:track:67Tp0vRSc3yJU0z1UQMD7B,"Here's Where The Story Ends","Reading Writing And Arithmetic","The Sundays",1990,234927,67,false,,2025-03-02T05:03:15Z,"dream pop,jangle pop","Geffen",0.56,0.606,7,-12.254,1,0.028,0.122,0,0.132,0.819,109.044,4
spotify:track:2O0GaQZLWwpqmYaYLHtU2O,"BORING","BORING","Cousines like Shit",2025-02-21,139611,14,false,,2025-03-02T00:47:00Z,"","Seayou Records",0.617,0.706,0,-8.854,0,0.0306,0.205,0.251,0.0918,0.31,119.895,4
spotify:track:5caTpIBfCIyJ6tRohxTewN,"Love Wants Me Dead","Erotica Veronica","Miya Folick",2025-02-28,238000,31,false,,2025-03-01T17:47:56Z,"","Nettwerk Music Group",0.488,0.287,1,-5.536,1,0.0387,0.212,0.0458,0.124,0.112,134.854,4
spotify:track:2Frj7jK2ytQ6cq6GwPHXXY,"Learn To Try Again","Spring Board: The Early Unrecorded Songs","The Chills",2025-02-28,178813,18,false,,2025-03-01T13:53:22Z,"jangle pop","Fire Records",0.428,0.83,2,-5.626,1,0.0361,0.00467,0.00000856,0.16,0.669,75.041,4
spotify:track:387tpks4U8UCaPctPJVR0U,"Ferry Lady","Sinister Grift","Panda Bear",2025-02-28,282042,47,false,,2025-02-28T14:44:05Z,"neo-psychedelic","Domino Recording Co",0.628,0.72,10,-7.905,0,0.0366,0.309,0.769,0.0721,0.922,101.004,4
spotify:track:0zlVF45v1USPhSzmq558LF,"Debbie Downer","Armageddon In A Summer Dress","Sunny War",2025-02-21,203000,20,false,,2025-02-25T15:57:50Z,"folk punk,americana","New West Records, LLC",0.464,0.874,4,-5.054,0,0.0326,0.0728,0.000147,0.157,0.599,90.77,4
spotify:track:3XFO3ezyuum0Ulxozpi2o3,"Beautiful Trip","Infinity","Smif-N-Wessun",2025-02-21,184106,24,true,,2025-02-22T21:11:10Z,"east coast hip hop,boom bap,old school hip hop,hip hop","Bucktown USA Entertainment/Duck Down Music Inc.",0.473,0.601,9,-7.415,0,0.256,0.371,0.00605,0.0737,0.478,84.98,4
spotify:track:4FG86wYpIjIl5NrOr79Fxf,"Tough Love","Flyte","Flyte,Laura Marling",2023-10-27,181763,53,false,,2025-02-21T03:05:09Z,"singer-songwriter,southern gothic,folk,indie folk","Nettwerk Music Group",0.739,0.622,2,-6.872,1,0.0288,0.683,0.272,0.109,0.616,119.942,4
spotify:track:5KWrRynsADgBtgqoPCh7kn,"Words","Waking Up","Storefront Church,Phoebe Bridgers",2023-02-03,325443,37,false,,2025-02-20T04:35:16Z,"baroque pop","Ink & Oil",0.117,0.272,5,-10.978,1,0.0345,0.533,0.0263,0.107,0.0671,77.883,4
spotify:track:7nGN1Wu9kCaKUUdqBcY9NZ,"Let Me Go (feat. Madison Cunningham)","Let Me Go (feat. Madison Cunningham)","Deep Sea Diver,Madison Cunningham",2025-02-04,282200,20,false,,2025-02-19T00:45:28Z,"","Sub Pop Records",0.533,0.565,4,-4.924,0,0.0308,0.304,0,0.114,0.374,127.658,4
spotify:track:4r5i6H1OGu3pXkK86DdiD1,"Only One","Sock it to Me","Colleen Green",2013-03-19,203573,24,false,,2025-02-17T20:47:57Z,"indie punk","Hardly Art",0.55,0.627,4,-7.307,1,0.0307,0.292,0.757,0.0876,0.952,165.848,4
spotify:track:0AAXgVpk3VBbjcwNBNt3Iz,"Hope You Find What You're Looking For","Out Of The Blue","Morgan Saint",2025-02-14,190834,30,false,,2025-02-16T17:59:46Z,"","4Love",0.748,0.486,6,-8.898,1,0.0372,0.722,0.00154,0.092,0.696,104.993,4
spotify:track:5FfGYE5eTM2K1Si4ucy2XC,"Monuments & Bricks","Poison","CATHEDRALE",2025-02-14,243029,8,false,,2025-02-15T22:44:31Z,"post-punk","Howlin' Banana",0.396,0.662,9,-7.327,1,0.0322,0.0000358,0.0036,0.264,0.234,137.635,4
spotify:track:6J1qJGfbB31D0WxiehfcoV,"Did You Lose Your Heart","Out Of The Blue","Morgan Saint",2025-02-14,244143,41,false,,2025-02-15T19:50:54Z,"","4Love",0.739,0.677,0,-7.904,1,0.0367,0.36,0.00743,0.115,0.914,94.995,4
spotify:track:5Iel8B8LQe12lEofB20OTp,"Over and Over","Heartache in Room 14","The Altons",2025-02-14,228933,58,false,,2025-02-15T18:46:58Z,"retro soul","Daptone Records",0.605,0.311,6,-6.22,1,0.0261,0.78,0.0000206,0.162,0.26,115.136,3
spotify:track:5sZ5AyRhjKSYAh7vqNJXuH,"Victory Lap","Victory Lap","Valley Palace",2022-11-29,187629,28,false,,2025-02-12T16:12:28Z,"dream pop","Valley Palace",0.582,0.825,2,-6.695,1,0.0283,0.024,0.658,0.262,0.59,152.014,4
spotify:track:2EEinN4Zk8MUv4OQuLsTBj,"Age of Consent - 2015 Remaster","Power Corruption and Lies","New Order",1983-05-02,315333,67,false,,2025-02-12T16:03:41Z,"new wave,synthpop,post-punk,madchester","Rhino",0.372,0.91,2,-5.559,1,0.0392,0.00101,0.0944,0.13,0.756,161.964,4
spotify:track:3wr5ZgfFypJpJgTaXBKWc7,"Ageless Beauty","Set Yourself On Fire","Stars",2004-09-14,245840,37,false,,2025-02-12T16:03:29Z,"","Arts & Crafts Productions Inc.",0.371,0.866,3,-4.377,1,0.0476,0.000169,0.251,0.103,0.321,136.177,4
spotify:track:18pfz9Q3vmxNPv6rxc695W,"Weathered","Weathered","Jack Garratt",2015-07-06,274174,0,false,,2025-02-12T15:33:30Z,"","Island Records",0.367,0.497,0,-7.311,1,0.0436,0.0885,0.0000633,0.0792,0.291,146.63,4
spotify:track:65B1tEOv5W294uCKbmEcFV,"I Hope You Dance","I Hope You Dance","Lee Ann Womack",2000-01-01,294533,66,false,,2025-02-12T15:18:49Z,"country","MCA Nashville",0.388,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.276,151.071,4
spotify:track:21dfq9YrLKrCJA4I5OduxJ,"Broadcast","Michigander","Michigander",2025-02-07,210348,31,false,,2025-02-09T02:12:28Z,"","Totally Normal Records",0.679,0.425,9,-9.951,1,0.0298,0.916,0.346,0.0909,0.573,116.002,4
spotify:track:5FiITXz0a7G5yhEonDZjnE,"Stay Home","11:11","Biig Piig",2025-02-07,164000,35,false,,2025-02-07T15:49:04Z,"","RCA Records Label",0.52,0.572,0,-7.713,1,0.0273,0.383,0.000036,0.71,0.592,154.054,4
spotify:track:3d34BjXrlp7rOPdGosajUB,"Warplane","Glutton For Punishment","Heartworms",2025-02-07,331673,36,false,,2025-02-07T13:17:04Z,"post-punk","Speedy Wunderground / [PIAS]",0.616,0.542,9,-12.469,0,0.0558,0.00344,0.625,0.0915,0.0681,139.998,4
spotify:track:27a1HBHlfXd1o1yEzJd8iy,"Mad Catch","Glutton For Punishment","Heartworms",2025-02-07,190576,36,false,,2025-02-07T13:08:50Z,"post-punk","Speedy Wunderground / [PIAS]",0.858,0.575,0,-9.766,1,0.0765,0.0157,0.000789,0.136,0.744,123.086,4
spotify:track:2262bWmqomIaJXwCRHr13j,"Sailor Song","Sailor Song","Gigi Perez",2024-07-26,211978,93,false,,2025-02-04T01:45:03Z,"","Gigi Perez PS/ Island",0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4
spotify:track:1o5qTps4XdHIOn6RT9cO3S,"Formalize Me","Formalize Me","Adrian Lyles",2024-09-20,174670,36,false,,2025-01-30T16:49:28Z,"","Hollywood Records",0.82,0.54,6,-6.711,1,0.0447,0.00505,0,0.0924,0.796,105.962,4
spotify:track:397YWX2PIxQm9q9MRWg34h,"Tribulations","Orillia","Orillia",2024-11-19,195807,1,false,,2025-01-21T02:00:31Z,"","Magic Mothswarm",0.568,0.498,9,-6.865,1,0.0293,0.772,0.00000512,0.115,0.441,147.305,4
spotify:track:01gMb1CPO0jNeQhZUrBaoB,"IDKW","I'm Not Getting Any Taller","Daisy the Great",2019-01-18,105897,32,false,,2025-01-18T17:15:45Z,"","Daisy the Great, Inc. exclusively licensed to Paper Moon Records",0.599,0.541,2,-6.984,1,0.299,0.817,0,0.834,0.557,129.939,4
